index,date,Open,High,Low,Close,Volume
73,2019-07-25,39.17,40.39,39.17,39.85,35000.0
74,2019-07-26,39.27,40.95,39.1,40.74,62500.0
75,2019-07-29,41.01,41.01,39.86,40.43,17000.0
76,2019-07-30,39.51,40.99,39.4,40.53,85500.0
77,2019-07-31,39.31,40.45,39.31,40.0,547500.0
78,2019-08-01,39.97,40.0,39.97,39.99,23000.0
79,2019-08-02,39.94,40.0,39.5,39.89,9000.0
80,2019-08-05,38.67,39.0,38.6,38.73,37500.0
81,2019-08-06,38.9,39.0,38.05,38.52,27500.0
82,2019-08-07,38.3,40.44,36.77,38.88,391000.0
83,2019-08-08,37.81,39.0,37.75,38.94,48500.0
84,2019-08-09,38.99,39.99,38.4,39.46,79500.0
85,2019-08-16,38.85,39.0,38.3,38.59,21000.0
86,2019-08-19,38.67,39.5,38.63,39.0,66500.0
87,2019-08-20,39.0,40.15,39.0,39.98,160000.0
88,2019-08-21,39.98,40.4,39.5,40.2,50500.0
89,2019-08-22,40.24,41.8,40.15,41.73,97000.0
90,2019-08-23,41.9,42.3,40.1,40.88,78000.0
91,2019-08-26,40.01,40.88,39.5,40.55,38500.0
92,2019-08-27,39.9,40.75,39.9,40.05,264000.0
93,2019-08-28,40.0,40.06,38.75,39.04,307500.0
94,2019-08-29,38.53,39.02,38.52,38.65,7500.0
95,2019-08-30,38.64,40.58,37.6,39.92,486500.0
96,2019-09-02,39.53,40.49,38.67,39.95,1003500.0
97,2019-09-03,39.52,40.0,39.5,39.66,289500.0
98,2019-09-04,39.1,40.0,39.0,39.89,49500.0
99,2019-09-05,39.35,40.45,39.35,39.73,35000.0
100,2019-09-06,39.0,40.0,38.5,39.7,40500.0
101,2019-09-11,39.5,40.5,39.31,40.01,255500.0
102,2019-09-12,39.71,40.5,39.71,39.95,391500.0
103,2019-09-13,39.99,40.3,39.8,40.11,18000.0
104,2019-09-16,39.25,40.0,39.25,39.93,29500.0
105,2019-09-17,40.0,40.75,39.9,40.25,147500.0
106,2019-09-18,40.0,40.35,39.63,39.73,86500.0
107,2019-09-19,39.25,40.25,39.25,39.99,315500.0
108,2019-09-20,40.4,40.4,39.61,40.0,121500.0
109,2019-09-23,40.0,40.69,39.5,39.93,67500.0
110,2019-09-24,41.61,41.92,41.2,41.92,1090000.0
111,2019-09-25,44.01,44.01,44.01,44.01,54000.0
112,2019-09-26,44.5,45.5,43.0,44.21,386000.0
113,2019-09-27,43.52,45.0,43.0,44.13,479500.0
114,2019-09-30,44.13,44.5,43.65,43.93,86000.0
115,2019-10-01,44.0,44.75,43.4,44.22,213000.0
116,2019-10-02,44.43,44.53,43.9,44.39,253500.0
117,2019-10-03,43.88,44.77,43.21,44.15,1850000.0
118,2019-10-04,44.15,45.3,43.8,44.58,271000.0
119,2019-10-07,44.49,46.0,43.51,45.33,202000.0
120,2019-10-08,45.2,46.01,44.9,45.3,318500.0
121,2019-10-09,45.1,46.39,45.06,46.1,522500.0
122,2019-10-10,46.25,46.5,45.8,46.12,666000.0
123,2019-10-11,46.39,46.5,45.5,45.75,242500.0
124,2019-10-14,45.5,46.3,45.5,45.75,327000.0
125,2019-10-15,45.9,46.0,45.49,45.59,385000.0
126,2019-10-16,45.99,47.86,45.7,47.06,742500.0
127,2019-10-17,47.12,47.35,46.31,46.79,476000.0
128,2019-10-18,47.24,47.0,46.21,46.29,261500.0
129,2019-10-21,46.0,46.0,44.75,45.2,319000.0
130,2019-10-22,45.0,45.5,45.0,45.0,286500.0
131,2019-10-23,45.3,45.55,45.01,45.3,204000.0
132,2019-10-24,45.49,46.75,45.3,46.42,660000.0
133,2019-10-25,46.4,46.75,45.8,46.21,196500.0
134,2019-10-28,44.5,45.5,44.5,44.65,368000.0
135,2019-10-29,44.75,45.0,44.2,44.66,130000.0
136,2019-10-30,44.51,45.25,44.0,44.83,244000.0
137,2019-10-31,44.9,45.4,44.15,44.94,739000.0
138,2019-11-01,44.52,45.85,44.5,45.48,240000.0
139,2019-11-04,45.16,46.7,45.01,45.97,295500.0
140,2019-11-05,46.0,46.0,45.4,45.84,142000.0
141,2019-11-06,45.2,46.0,44.55,44.76,303500.0
142,2019-11-07,44.99,46.5,44.0,45.41,956000.0
143,2019-11-08,45.7,45.7,44.95,45.16,228500.0
144,2019-11-11,45.5,46.99,45.4,46.38,530500.0
145,2019-11-12,46.0,46.9,45.31,46.56,749000.0
146,2019-11-13,46.0,46.9,45.9,46.3,1185000.0
147,2019-11-14,46.6,46.8,46.2,46.46,914500.0
148,2019-11-15,46.8,48.25,46.8,47.4,1963000.0
149,2019-11-18,47.4,47.99,47.16,47.45,903000.0
150,2019-11-19,47.65,49.25,47.0,48.51,3302000.0
151,2019-11-20,48.9,50.93,48.8,50.36,4160000.0
152,2019-11-21,50.74,52.4,49.25,49.77,2161500.0
153,2019-11-22,49.7,51.19,49.6,50.97,1021000.0
154,2019-11-25,51.0,51.26,50.0,50.43,907000.0
155,2019-11-26,50.5,51.0,48.15,50.01,1430000.0
156,2019-11-27,50.02,50.7,49.55,50.48,684500.0
157,2019-11-28,50.43,53.0,50.43,53.0,1301000.0
158,2019-11-29,55.39,55.65,54.05,55.17,1512000.0
159,2019-12-02,55.0,55.88,53.6,55.13,1045000.0
160,2019-12-03,55.45,55.48,53.98,54.41,499000.0
161,2019-12-04,54.01,56.89,54.0,56.2,1672500.0
162,2019-12-05,56.95,58.0,56.95,57.18,940500.0
163,2019-12-06,57.29,58.0,56.5,56.85,636000.0
164,2019-12-09,57.44,58.0,56.1,57.35,653500.0
165,2019-12-10,57.8,60.2,57.5,60.04,1067500.0
166,2019-12-11,60.99,61.4,58.5,59.17,934000.0
167,2019-12-12,59.3,59.5,57.55,58.98,403500.0
168,2019-12-13,59.94,59.94,57.9,58.08,537500.0
169,2019-12-16,58.45,60.98,57.2,60.88,2543500.0
170,2019-12-17,60.8,60.89,58.7,60.32,583500.0
171,2019-12-18,59.15,60.4,58.5,58.55,455500.0
172,2019-12-19,58.41,58.41,55.63,56.6,443000.0
173,2019-12-20,56.99,57.9,56.9,57.31,1280000.0
174,2019-12-23,57.39,58.4,55.0,56.56,418500.0
175,2019-12-24,56.65,57.35,55.5,57.3,290500.0
176,2019-12-26,57.26,58.7,57.26,58.47,135000.0
177,2019-12-27,58.1,59.49,57.61,58.94,245500.0
178,2019-12-30,59.54,59.75,57.8,58.5,565000.0
179,2019-12-31,56.6,58.73,56.6,58.05,1715500.0
180,2020-01-01,57.95,59.0,57.7,58.85,560000.0
181,2020-01-02,59.48,59.9,58.55,59.31,912000.0
182,2020-01-03,58.84,59.44,58.12,58.97,399500.0
183,2020-01-06,57.0,57.99,56.95,57.69,196000.0
184,2020-01-07,58.3,58.4,56.54,56.82,321500.0
185,2020-01-08,54.12,56.8,54.12,56.22,1804000.0
186,2020-01-09,57.48,59.03,56.25,57.89,1108000.0
187,2020-01-10,57.87,59.38,57.6,58.9,1613000.0
188,2020-01-13,58.25,58.65,58.0,58.31,122500.0
189,2020-01-14,58.43,58.43,57.56,58.0,501000.0
190,2020-01-15,57.49,58.35,56.9,57.97,465500.0
191,2020-01-16,57.46,58.35,57.46,58.03,285000.0
192,2020-01-17,57.55,58.3,57.51,57.75,77500.0
193,2020-01-20,57.5,57.6,57.05,57.3,57500.0
194,2020-01-21,57.3,58.2,56.35,57.91,281000.0
195,2020-01-22,57.16,58.0,56.73,57.8,294000.0
196,2020-01-23,57.99,58.9,57.55,58.42,163500.0
197,2020-01-24,57.26,59.98,57.26,59.52,598000.0
198,2020-01-27,59.5,59.89,58.99,59.35,204500.0
199,2020-01-28,59.35,59.35,58.55,58.96,85000.0
200,2020-01-29,58.98,59.4,58.3,58.67,264000.0
201,2020-01-30,58.15,58.9,58.15,58.71,52000.0
202,2020-01-31,58.69,59.0,57.51,57.97,528500.0
203,2020-02-03,57.0,57.25,56.49,56.96,263000.0
204,2020-02-04,57.49,58.5,56.01,58.03,208000.0
205,2020-02-06,57.99,58.01,57.5,57.79,115000.0
206,2020-02-07,58.19,58.19,56.4,56.72,368500.0
207,2020-02-10,56.5,56.89,55.65,56.35,89500.0
208,2020-02-11,56.89,56.99,54.61,56.57,171500.0
209,2020-02-12,57.0,57.2,56.55,57.14,437500.0
210,2020-02-13,56.99,57.35,56.99,57.08,66000.0
211,2020-02-14,56.9,57.87,56.02,57.07,781000.0
212,2020-02-17,56.95,57.38,56.2,56.81,247000.0
213,2020-02-18,56.81,56.81,55.75,56.0,155500.0
214,2020-02-19,55.75,57.18,55.75,57.05,119000.0
215,2020-02-20,56.9,57.5,56.9,57.14,89000.0
216,2020-02-21,57.0,57.0,56.48,56.57,167000.0
217,2020-02-24,56.1,56.5,55.01,56.09,115000.0
218,2020-02-25,56.05,57.9,54.82,56.67,420000.0
219,2020-02-26,56.67,56.68,55.5,55.64,163500.0
220,2020-02-27,55.01,55.01,53.4,54.6,791000.0
221,2020-02-28,52.0,54.85,52.0,53.14,339000.0
222,2020-03-02,53.14,56.75,52.9,55.96,612000.0
223,2020-03-03,56.0,57.84,55.0,56.52,323500.0
224,2020-03-04,56.45,57.5,55.7,56.84,169500.0
225,2020-03-05,56.98,57.88,56.32,57.54,218000.0
226,2020-03-06,57.0,57.05,56.0,56.43,56500.0
227,2020-03-09,55.0,55.6,53.06,54.94,198000.0
228,2020-03-10,54.99,55.01,54.1,54.84,82000.0
229,2020-03-11,55.0,56.0,54.0,55.2,189000.0
230,2020-03-12,54.03,54.15,52.0,52.13,105000.0
231,2020-03-13,51.7,51.99,48.5,51.51,208000.0
232,2020-03-16,50.03,50.45,47.65,47.65,329000.0
233,2020-03-17,45.15,46.0,44.08,44.11,218500.0
234,2020-03-18,42.0,42.0,40.81,40.81,187500.0
235,2020-03-19,37.75,40.0,37.75,39.77,459500.0
236,2020-03-20,41.29,41.29,37.8,39.42,391500.0
237,2020-03-24,36.47,36.47,36.47,36.47,32000.0
238,2020-03-25,34.99,34.99,33.74,33.74,86500.0
239,2020-03-26,34.55,34.85,32.0,32.03,133500.0
240,2020-03-27,32.6,34.43,32.5,34.43,57500.0
241,2020-03-30,34.99,35.85,32.9,33.36,172500.0
242,2020-03-31,33.99,35.86,33.5,35.86,149000.0
243,2020-04-01,35.27,38.54,35.27,38.52,137000.0
244,2020-04-02,38.95,41.4,38.95,41.4,145000.0
245,2020-04-03,43.0,44.43,41.4,42.8,246500.0
246,2020-04-06,43.0,43.49,39.59,39.59,332000.0
247,2020-04-07,39.95,41.0,38.8,40.95,74000.0
248,2020-04-08,40.01,41.97,39.8,39.92,52500.0
249,2020-04-09,40.5,41.55,40.05,40.68,228500.0
250,2020-04-10,40.1,40.5,39.91,40.08,53500.0
251,2020-04-13,38.08,39.0,38.0,38.67,64500.0
252,2020-04-14,39.24,40.5,38.0,39.85,59000.0
253,2020-04-15,39.91,41.7,39.75,39.94,100000.0
254,2020-04-16,39.16,39.2,38.65,39.09,50500.0
255,2020-04-17,41.0,42.02,40.51,42.02,905500.0
256,2020-04-20,42.6,43.25,40.7,41.22,165500.0
257,2020-04-21,40.9,40.9,38.56,39.58,120000.0
258,2020-04-22,38.7,40.35,38.4,40.0,53500.0
259,2020-04-23,40.01,40.01,39.2,39.24,7500.0
260,2020-04-24,38.81,39.75,38.75,39.23,20500.0
261,2020-04-27,39.1,39.1,37.92,38.01,113500.0
262,2020-04-28,38.4,39.46,38.0,39.15,21500.0
263,2020-04-29,39.5,40.0,39.5,39.6,44500.0
264,2020-04-30,40.0,40.5,39.22,39.83,75000.0
265,2020-05-04,39.61,42.2,39.61,41.99,1092500.0
266,2020-05-05,42.8,42.8,41.6,41.68,211000.0
267,2020-05-06,41.5,41.81,40.5,40.62,71500.0
268,2020-05-07,39.92,40.34,39.7,39.88,51000.0
269,2020-05-08,41.29,41.29,39.49,39.93,55500.0
270,2020-05-11,40.0,40.2,40.0,40.05,11000.0
271,2020-05-12,40.05,40.5,39.9,40.32,16500.0
272,2020-05-13,40.1,40.5,39.95,40.32,42000.0
273,2020-05-14,40.32,40.32,39.8,39.8,46000.0
274,2020-05-15,39.85,40.4,39.75,39.93,39500.0
275,2020-05-18,40.0,40.5,39.51,40.3,43000.0
276,2020-05-19,40.3,41.61,39.7,41.37,666000.0
277,2020-05-20,41.5,44.47,41.5,42.38,1137500.0
278,2020-05-21,42.75,42.89,41.8,42.28,330000.0
279,2020-05-28,42.28,42.7,40.75,41.08,773500.0
280,2020-05-29,41.49,43.35,40.01,42.65,391000.0
281,2020-06-01,42.0,45.3,41.99,44.49,1434000.0
282,2020-06-02,45.49,47.5,45.0,45.4,1987000.0
283,2020-06-03,45.25,45.25,44.0,44.26,122500.0
284,2020-06-04,43.75,43.9,43.5,43.66,116500.0
285,2020-06-05,43.5,44.0,43.26,43.5,114500.0
286,2020-06-08,43.9,44.0,43.5,43.62,291000.0
287,2020-06-09,43.99,44.55,43.66,44.19,228000.0
288,2020-06-10,44.5,46.0,44.01,45.86,485000.0
289,2020-06-11,46.15,46.75,45.95,46.04,1400500.0
290,2020-06-12,45.8,45.99,44.5,45.53,404000.0
291,2020-06-15,44.5,45.7,43.0,43.41,103500.0
292,2020-06-16,44.4,44.45,43.5,43.82,70000.0
293,2020-06-17,43.5,44.15,43.5,43.75,71500.0
294,2020-06-18,43.85,43.9,43.0,43.65,133000.0
295,2020-06-19,43.6,43.89,43.04,43.14,12000.0
296,2020-06-22,42.99,43.01,42.5,42.8,44000.0
297,2020-06-23,43.0,44.7,42.85,44.11,171000.0
298,2020-06-24,44.11,44.5,43.36,43.4,54500.0
299,2020-06-25,42.65,43.55,42.65,42.97,79500.0
300,2020-06-26,43.7,43.7,42.55,42.9,51500.0
301,2020-06-29,42.5,44.97,42.5,44.63,214000.0
302,2020-06-30,44.89,45.09,43.6,43.92,141500.0
303,2020-07-01,44.0,44.4,43.75,43.99,97000.0
304,2020-07-02,43.99,45.2,43.61,44.8,170500.0
305,2020-07-03,44.55,44.9,44.5,44.76,23000.0
306,2020-07-06,45.4,45.5,44.5,44.88,132000.0
307,2020-07-07,45.0,45.3,44.2,44.35,146000.0
308,2020-07-08,44.74,47.6,44.74,47.5,1727500.0
309,2020-07-09,48.25,49.1,48.25,48.63,725000.0
310,2020-07-10,48.0,48.19,47.21,47.93,163500.0
311,2020-07-13,47.9,50.5,47.3,49.96,1464000.0
312,2020-07-14,49.94,49.94,48.5,48.59,610000.0
313,2020-07-15,48.55,49.05,48.0,48.5,165500.0
314,2020-07-16,46.51,49.1,46.51,48.63,173500.0
315,2020-07-17,49.0,49.6,48.75,49.48,324000.0
316,2020-07-20,49.5,50.3,49.5,50.1,496000.0
317,2020-07-21,50.0,50.3,49.3,49.49,192000.0
318,2020-07-22,48.5,49.5,47.95,48.1,202500.0
319,2020-07-23,48.5,49.5,47.95,48.07,191500.0
320,2020-07-24,48.0,48.27,47.51,47.98,75500.0
321,2020-07-27,48.01,48.45,47.95,48.21,76500.0
322,2020-07-28,48.4,51.0,48.25,50.27,1326000.0
323,2020-07-29,50.64,51.8,50.0,50.23,1058000.0
324,2020-07-30,50.23,50.4,49.44,49.61,194000.0
325,2020-08-03,49.95,51.0,49.94,50.48,391000.0
326,2020-08-04,50.7,51.75,50.35,50.82,530000.0
327,2020-08-05,50.85,51.0,50.35,50.85,226500.0
328,2020-08-06,50.94,51.4,50.75,50.97,171500.0
329,2020-08-07,51.6,54.0,51.11,53.07,1607500.0
330,2020-08-10,53.65,54.95,53.5,53.7,845000.0
331,2020-08-11,54.39,54.6,53.91,53.98,338500.0
332,2020-08-12,54.0,54.3,53.03,53.11,188000.0
333,2020-08-13,53.12,53.12,51.8,51.95,338500.0
334,2020-08-17,51.99,52.9,51.5,51.65,170500.0
335,2020-08-18,52.23,52.52,52.0,52.06,107000.0
336,2020-08-19,52.01,52.6,52.0,52.23,199000.0
337,2020-08-20,52.2,52.2,51.35,51.5,53000.0
338,2020-08-21,50.32,51.74,50.02,50.47,94000.0
339,2020-08-24,51.0,51.9,50.5,51.64,47500.0
340,2020-08-25,51.64,53.75,51.64,53.33,770000.0
341,2020-08-26,53.74,57.32,53.74,57.24,2939500.0
342,2020-08-27,58.35,61.53,57.61,60.47,2644500.0
343,2020-08-28,60.25,60.25,57.0,57.87,265000.0
344,2020-08-31,57.9,59.54,57.66,59.07,350500.0
345,2020-09-01,59.25,60.9,59.25,60.54,832000.0
346,2020-09-02,61.75,64.5,60.9,64.28,2831500.0
347,2020-09-03,64.89,68.99,64.85,68.14,3845500.0
348,2020-09-04,67.0,68.4,66.5,66.95,1129000.0
349,2020-09-07,67.98,68.06,65.57,66.92,1297500.0
350,2020-09-08,66.2,66.99,64.0,64.19,422500.0
351,2020-09-09,62.95,66.03,62.9,65.74,1264000.0
352,2020-09-10,66.25,67.0,64.5,64.61,1382500.0
353,2020-09-11,64.15,66.0,64.0,64.27,860500.0
354,2020-09-14,65.7,65.7,64.16,64.2,129000.0
355,2020-09-15,63.67,65.4,63.65,64.52,333500.0
356,2020-09-16,63.54,64.6,63.0,63.82,103000.0
357,2020-09-17,63.33,63.33,61.1,62.02,1925500.0
358,2020-09-18,61.51,63.25,61.25,62.05,330500.0
359,2020-09-21,62.0,63.0,61.55,62.03,198000.0
360,2020-09-22,61.5,61.6,59.5,59.63,582500.0
361,2020-09-23,59.65,64.1,58.99,64.1,4001000.0
362,2020-09-24,65.9,68.9,65.25,68.9,4598000.0
363,2020-09-25,69.9,70.74,67.5,69.79,1332500.0
364,2020-09-28,68.01,69.99,64.75,65.89,987000.0
365,2020-09-29,66.0,70.0,65.0,69.21,520000.0
366,2020-09-30,70.0,70.0,66.25,67.05,235000.0
367,2020-10-01,66.5,66.5,64.0,64.6,254500.0
368,2020-10-02,65.0,69.44,64.5,66.03,1222000.0
369,2020-10-05,65.01,65.34,62.9,63.43,992500.0
370,2020-10-06,63.5,65.5,62.5,64.23,1562500.0
371,2020-10-07,64.9,69.04,64.9,68.69,1152500.0
372,2020-10-08,70.0,71.0,69.0,69.25,767500.0
373,2020-10-09,69.0,73.7,69.0,72.11,2484000.0
374,2020-10-12,72.25,72.25,67.0,67.31,785000.0
375,2020-10-13,66.5,67.7,65.5,66.43,355000.0
376,2020-10-14,66.49,67.0,65.5,65.9,654500.0
377,2020-10-15,65.52,67.0,61.11,62.44,11854500.0
378,2020-10-16,63.0,63.25,60.7,62.81,1208000.0
379,2020-10-19,62.81,64.75,62.8,63.9,623000.0
380,2020-10-20,64.0,64.7,63.55,64.48,499500.0
381,2020-10-21,64.9,65.25,64.0,64.88,898500.0
382,2020-10-22,64.01,65.3,63.8,63.99,814000.0
383,2020-10-23,64.5,64.5,63.2,63.93,438500.0
384,2020-10-26,64.0,64.0,62.91,63.06,889000.0
385,2020-10-27,63.06,63.1,61.8,61.98,515000.0
386,2020-10-28,62.0,62.4,57.34,59.06,2638000.0
387,2020-10-29,59.5,60.25,54.64,55.15,3448500.0
388,2020-11-02,55.1,55.1,51.9,53.7,1006000.0
389,2020-11-03,55.48,57.72,55.1,57.35,1025000.0
390,2020-11-04,58.62,59.3,56.02,56.97,610500.0
391,2020-11-05,56.97,58.19,56.97,57.94,192500.0
392,2020-11-06,58.0,58.99,56.79,57.29,356500.0
393,2020-11-09,57.4,57.99,55.85,56.99,585000.0
394,2020-11-10,60.0,61.26,59.5,60.66,3234500.0
395,2020-11-11,60.89,60.89,58.75,59.42,164000.0
396,2020-11-12,59.48,59.48,56.51,57.39,291500.0
397,2020-11-13,57.3,57.97,56.16,56.94,272500.0
398,2020-11-16,57.0,57.1,56.15,56.18,116000.0
399,2020-11-17,56.95,57.0,55.6,56.02,221500.0
400,2020-11-18,55.85,57.4,55.2,56.61,338000.0
401,2020-11-19,57.2,59.8,56.25,59.22,853000.0
402,2020-11-20,59.0,63.45,59.0,61.6,2577500.0
403,2020-11-23,61.65,61.65,57.75,58.73,1146000.0
404,2020-11-24,59.0,59.89,58.0,59.5,632500.0
405,2020-11-25,60.5,62.3,59.75,61.63,719500.0
406,2020-11-26,62.35,63.4,62.11,63.02,549500.0
407,2020-11-27,62.75,62.75,61.0,61.25,249500.0
408,2020-11-30,61.31,63.94,61.0,61.91,1436500.0
409,2020-12-01,62.5,63.3,61.93,62.37,436500.0
410,2020-12-02,63.0,63.0,60.0,61.53,1285500.0
411,2020-12-03,62.1,63.5,61.8,62.47,1516000.0
412,2020-12-04,62.1,63.25,62.05,62.96,512000.0
413,2020-12-07,62.94,63.31,62.0,62.27,382000.0
414,2020-12-08,62.3,62.75,61.55,61.92,539500.0
415,2020-12-09,61.81,62.6,61.25,61.65,1300500.0
416,2020-12-10,61.89,63.01,61.5,62.0,957500.0
417,2020-12-11,62.07,62.9,61.52,61.9,784000.0
418,2020-12-14,62.0,63.3,62.0,63.13,804500.0
419,2020-12-15,63.29,66.2,62.5,64.1,2205000.0
420,2020-12-16,64.4,65.7,63.95,64.55,875000.0
421,2020-12-17,64.0,66.65,64.0,64.27,1372000.0
422,2020-12-18,64.51,65.0,63.5,64.36,963000.0
423,2020-12-21,64.69,69.18,64.5,66.75,6245500.0
424,2020-12-22,67.25,71.6,66.3,68.76,3440000.0
425,2020-12-23,70.0,70.3,68.0,68.35,1318500.0
426,2020-12-24,69.11,70.0,67.8,68.08,2200000.0
427,2020-12-28,68.1,68.85,68.0,68.12,388000.0
428,2020-12-29,68.5,69.7,68.2,68.32,952500.0
429,2020-12-30,68.35,70.35,68.35,68.66,1694500.0
430,2020-12-31,69.45,69.75,66.0,68.07,984500.0
431,2021-01-01,68.0,69.25,67.65,68.42,1892000.0
432,2021-01-04,68.42,70.35,68.31,68.87,2563000.0
433,2021-01-05,69.0,69.39,68.26,68.49,545000.0
434,2021-01-06,68.5,69.5,68.31,69.15,851500.0
435,2021-01-07,70.0,72.7,70.0,71.24,4593000.0
436,2021-01-08,71.55,76.1,71.55,74.88,3873500.0
437,2021-01-11,75.99,76.8,73.9,74.33,1661000.0
438,2021-01-12,75.0,75.2,73.0,73.51,1143500.0
439,2021-01-13,73.6,74.7,72.0,74.17,1727500.0
440,2021-01-14,74.7,75.7,73.01,73.29,1581000.0
441,2021-01-15,73.5,74.0,70.67,71.44,1649000.0
442,2021-01-18,71.52,72.1,70.0,70.2,2351000.0
443,2021-01-19,70.75,73.9,70.2,71.0,3124000.0
444,2021-01-20,71.25,72.0,70.0,70.49,2339000.0
445,2021-01-21,70.95,75.45,70.5,73.3,5222000.0
446,2021-01-22,73.94,74.0,72.0,72.57,756500.0
447,2021-01-25,72.99,73.0,72.0,72.32,885500.0
448,2021-01-26,72.88,75.25,72.65,74.02,3631000.0
449,2021-01-27,74.35,74.5,72.5,72.86,1910000.0
450,2021-01-28,72.98,74.0,72.5,73.62,2168500.0
451,2021-01-29,73.15,74.95,73.0,73.34,2002500.0
452,2021-02-01,73.9,73.94,72.56,73.12,688500.0
453,2021-02-02,73.44,73.49,72.1,72.2,539000.0
454,2021-02-03,72.26,74.35,72.2,73.17,2599000.0
455,2021-02-04,73.11,73.99,72.22,72.4,1023500.0
456,2021-02-08,73.25,74.0,71.55,71.87,1014500.0
457,2021-02-09,72.0,72.35,71.0,71.13,326000.0
458,2021-02-10,70.91,71.01,68.6,69.55,479500.0
459,2021-02-11,68.87,70.85,68.11,68.99,2540000.0
460,2021-02-12,69.2,71.9,69.2,70.79,615000.0
461,2021-02-15,71.5,72.5,70.0,70.69,782000.0
462,2021-02-16,70.98,72.89,69.5,69.98,4111000.0
463,2021-02-17,70.26,70.85,69.05,69.16,1358000.0
464,2021-02-18,69.0,69.8,68.32,68.5,1071500.0
465,2021-02-19,69.47,70.2,68.5,69.85,803500.0
466,2021-02-22,70.4,70.95,68.8,68.99,778500.0
467,2021-02-23,69.02,74.16,69.02,74.16,6078000.0
468,2021-02-24,75.16,76.25,72.7,74.29,3982000.0
469,2021-02-25,75.0,76.9,74.6,75.14,3708000.0
470,2021-02-26,75.75,76.8,73.0,75.12,1950500.0
471,2021-03-01,74.94,74.94,70.25,73.13,1022000.0
472,2021-03-02,74.75,77.5,72.56,76.58,2610500.0
473,2021-03-03,75.51,76.4,75.0,76.02,537000.0
474,2021-03-04,72.0,76.0,72.0,73.4,1418000.0
475,2021-03-05,73.0,74.0,72.0,73.13,311500.0
476,2021-03-08,75.25,75.5,70.86,71.75,725500.0
477,2021-03-09,71.75,71.97,66.99,68.27,963500.0
478,2021-03-10,69.0,71.0,67.5,69.71,541000.0
479,2021-03-11,69.0,69.5,64.49,65.55,615000.0
480,2021-03-12,66.0,69.45,66.0,68.31,659000.0
481,2021-03-15,70.0,72.3,68.25,71.93,1030500.0
482,2021-03-16,72.5,73.49,71.94,72.75,780000.0
483,2021-03-17,74.0,74.5,72.5,72.88,1495500.0
484,2021-03-18,73.44,73.48,71.0,71.22,377500.0
485,2021-03-19,71.6,72.6,71.0,71.88,430000.0
486,2021-03-22,70.7,72.9,69.56,69.93,334500.0
487,2021-03-24,71.0,72.5,70.01,70.93,453500.0
488,2021-03-25,71.5,73.0,69.49,69.72,633000.0
489,2021-03-26,70.0,71.0,68.0,68.3,520000.0
490,2021-03-29,68.0,68.3,64.5,65.98,994000.0
491,2021-03-30,65.01,68.0,64.51,66.98,380000.0
492,2021-03-31,68.0,69.4,65.6,66.12,740500.0
493,2021-04-01,66.95,67.0,65.5,65.8,308000.0
494,2021-04-02,65.5,66.0,64.95,65.0,130500.0
495,2021-04-05,65.0,65.0,61.32,61.8,439500.0
496,2021-04-06,61.8,65.45,60.8,64.82,414000.0
497,2021-04-07,66.5,66.99,64.51,66.39,210500.0
498,2021-04-08,66.5,67.6,66.01,66.59,139000.0
499,2021-04-09,66.65,67.34,64.0,66.38,199500.0
500,2021-04-12,66.0,67.45,64.6,65.96,136500.0
501,2021-04-13,65.9,67.0,65.5,66.13,179500.0
502,2021-04-14,66.79,67.0,65.74,66.61,64000.0
503,2021-04-15,67.7,67.7,66.0,66.28,316500.0
504,2021-04-16,66.03,67.49,65.85,67.04,77000.0
505,2021-04-19,66.8,67.75,64.0,66.84,77500.0
506,2021-04-20,66.99,67.3,65.74,66.04,148000.0
507,2021-04-21,66.99,66.99,65.0,65.87,158500.0
508,2021-04-22,65.05,65.75,61.26,63.39,868000.0
509,2021-04-23,62.0,62.4,60.0,61.29,1603500.0
510,2021-04-26,60.77,65.1,60.0,64.33,1066500.0
511,2021-04-27,62.15,66.1,62.15,65.01,585000.0
512,2021-04-28,64.27,65.75,64.27,64.88,216500.0
513,2021-04-29,64.88,66.2,64.88,66.06,377000.0
514,2021-04-30,65.0,66.5,64.25,65.22,165500.0
515,2021-05-03,63.31,63.74,60.33,63.48,544500.0
516,2021-05-04,63.5,65.45,63.5,64.84,166000.0
517,2021-05-05,66.12,66.12,63.8,65.64,81500.0
518,2021-05-06,65.0,66.4,64.65,65.6,97500.0
519,2021-05-17,66.98,66.99,66.03,66.6,192500.0
520,2021-05-18,66.9,66.9,64.53,65.94,306500.0
521,2021-05-19,64.66,66.15,64.66,65.95,159500.0
522,2021-05-20,65.0,66.44,65.0,65.79,171000.0
523,2021-05-21,66.0,66.01,64.9,65.64,119000.0
524,2021-05-24,65.98,66.5,65.65,66.31,432000.0
525,2021-05-25,66.31,68.0,65.5,67.11,575000.0
526,2021-05-26,67.23,69.0,67.23,68.26,908500.0
527,2021-05-27,68.0,68.95,67.5,67.61,767500.0
528,2021-05-28,67.35,67.8,64.7,67.49,1201000.0
529,2021-05-31,68.0,69.1,67.95,68.56,885500.0
530,2021-06-01,68.94,73.5,68.7,72.43,1077500.0
531,2021-06-02,72.5,73.6,71.15,71.87,1200000.0
532,2021-06-03,71.5,72.39,70.0,70.07,276500.0
533,2021-06-04,70.33,71.75,70.0,70.9,880000.0
534,2021-06-07,71.0,72.0,71.0,71.88,169500.0
